emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
surprise,0.46804025769233704,0.39993688464164734,0.49843546748161316,0.450024276971817,0.11537602543830872,0.0,0.1485271155834198,0.003793037263676524,0.0,0.0323469452559948,0.4237857162952423,0.36801522970199585,0.4638688564300537,1.0,0.865916907787323,0.05868678167462349,0.9992938041687012,0.479352742433548,0.06915208697319031,0.10445038229227066
surprise,0.5298942923545837,0.3465101420879364,0.40264925360679626,0.7147085666656494,0.1116371899843216,0.0,0.1897263377904892,0.23925720155239105,1.0,0.059351928532123566,0.4941394329071045,0.6510066986083984,0.41059431433677673,1.0,0.7327904105186462,0.04209253564476967,0.9970593452453613,0.7609264254570007,0.46356964111328125,0.20641008019447327
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.4136035442352295,0.33048900961875916,0.22377312183380127,0.6739153265953064,0.050313811749219894,0.0,0.10343090444803238,0.0021165814250707626,0.0,0.015524804592132568,0.154279887676239,0.3880247473716736,0.3036597669124603,1.0,0.7260505557060242,0.03511602059006691,0.9847776889801025,0.5360389947891235,0.19414721429347992,0.06841113418340683
surprise,0.5961422920227051,0.5030189752578735,0.30029261112213135,0.4112212061882019,0.07326220721006393,0.0,0.16164381802082062,0.030965395271778107,1.0,0.04703884199261665,0.38714876770973206,0.37833160161972046,0.4432740807533264,0.0,0.616399347782135,0.619886040687561,0.008545574732124805,0.08324596285820007,0.30576077103614807,0.14176008105278015
surprise,0.6923872232437134,0.7001620531082153,0.7204546332359314,0.69083571434021,0.10360457748174667,0.0,0.12792912125587463,0.1407112181186676,1.0,0.06751654297113419,0.24373890459537506,0.5491243600845337,0.5861082673072815,1.0,0.8877577185630798,0.3734666407108307,0.8783873319625854,0.6561872959136963,0.524630069732666,0.10656565427780151
surprise,0.3685404360294342,0.18451879918575287,0.2966845631599426,0.6909827589988708,0.043206047266721725,0.0,0.19864627718925476,0.868228554725647,0.0,0.03253043815493584,0.14481239020824432,0.3014439046382904,0.39291706681251526,0.0,0.46956542134284973,0.13039223849773407,0.13603845238685608,0.17842547595500946,0.31876686215400696,0.06162894144654274
surprise,0.6520197987556458,0.5915167927742004,0.1719348281621933,0.43135228753089905,0.06345038115978241,0.0,0.2874281108379364,0.03300556540489197,0.0,0.08725368976593018,0.4226686358451843,0.16727475821971893,0.39235368371009827,1.0,0.3788304626941681,0.5002844333648682,0.2733525335788727,0.3100244700908661,0.18840447068214417,0.4383511245250702
surprise,0.22518955171108246,0.15350568294525146,0.6446943879127502,0.3390003740787506,0.2123502492904663,1.0,0.24533094465732574,0.7454802989959717,0.0,0.20326180756092072,0.42060771584510803,0.08688115328550339,0.28132686018943787,1.0,0.2655046880245209,0.02413833513855934,0.9998571872711182,0.6415120363235474,0.27339571714401245,0.07942083477973938
surprise,0.5276152491569519,0.5715782046318054,0.3070397675037384,0.6954849362373352,0.09748736768960953,0.0,0.09600041061639786,0.009896914474666119,1.0,0.05792153254151344,0.30057039856910706,0.6145387887954712,0.37794551253318787,0.0,0.5147256851196289,0.2593151032924652,0.991136908531189,0.5182098150253296,0.12983538210391998,0.0930265411734581
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.5316224098205566,0.5386316180229187,0.29739293456077576,0.7085753679275513,0.093347929418087,0.0,0.17358329892158508,0.35876956582069397,0.0,0.18366418778896332,0.4832950234413147,0.20061080157756805,0.2767542600631714,1.0,0.46826407313346863,0.15726570785045624,0.9945770502090454,0.11570318788290024,0.3434216380119324,0.048801667988300323
surprise,0.6881552934646606,0.7777653336524963,0.1544710248708725,0.4753579795360565,0.19527995586395264,0.0,0.19750918447971344,0.5880073308944702,1.0,0.2504848539829254,0.3358820974826813,0.4226152300834656,0.5379657745361328,0.0,0.3284595012664795,0.6371154189109802,0.9114462733268738,0.29775288701057434,0.19650444388389587,0.1316506713628769
surprise,0.6352546811103821,0.6772610545158386,0.11181676387786865,0.34436649084091187,0.7210045456886292,1.0,0.4954349100589752,0.9550175666809082,0.0,0.937864363193512,0.6713182330131531,0.17389123141765594,0.15894359350204468,1.0,0.16988025605678558,0.006541380658745766,0.9996968507766724,0.38924694061279297,0.0335465632379055,0.25702548027038574
surprise,0.5368531942367554,0.60748690366745,0.12475705146789551,0.46790382266044617,0.06579682230949402,0.0,0.1843034327030182,0.05231376364827156,1.0,0.03157564625144005,0.3018472492694855,0.31496167182922363,0.43388745188713074,0.0,0.599376916885376,0.14717665314674377,0.11833357065916061,0.14486750960350037,0.343755304813385,0.15203022956848145
surprise,0.4724031984806061,0.22541193664073944,0.28576475381851196,0.7097442150115967,0.04747587442398071,0.0,0.11375370621681213,0.131679505109787,1.0,0.019490810111165047,0.11547400057315826,0.22147220373153687,0.3778485357761383,0.0,0.8208827376365662,0.15316379070281982,0.9212349653244019,0.6711149215698242,0.7087698578834534,0.03707021474838257
surprise,0.3566853106021881,0.22066086530685425,0.4894426167011261,0.48646080493927,0.18403775990009308,0.0,0.26283904910087585,0.5694737434387207,1.0,0.36344408988952637,0.5598602890968323,0.6744727492332458,0.3242742717266083,1.0,0.6827725768089294,0.24978792667388916,0.9836918115615845,0.5714370608329773,0.1751590520143509,0.051151081919670105
surprise,0.5259923338890076,0.6367325186729431,0.17613224685192108,0.667418897151947,0.04456425458192825,0.0,0.1301097273826599,0.45038944482803345,0.0,0.03348292037844658,0.2901102304458618,0.6862367987632751,0.5574849247932434,0.0,0.40337106585502625,0.5800833702087402,0.00755862845107913,0.12130604684352875,0.3159180283546448,0.12178169935941696
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.27232471108436584,0.1000220999121666,0.3681286573410034,0.47362005710601807,0.18602336943149567,0.0,0.16429893672466278,0.23644350469112396,1.0,0.21605588495731354,0.4874924421310425,0.37002065777778625,0.4768666923046112,0.0,0.41992053389549255,0.44206660985946655,0.4759941101074219,0.08021870255470276,0.21892285346984863,0.034943874925374985
surprise,0.3745094835758209,0.5243072509765625,0.36500489711761475,0.7290266752243042,0.05503100901842117,0.0,0.16769301891326904,0.0407869778573513,1.0,0.07569454610347748,0.3298918306827545,0.4353574812412262,0.47230207920074463,0.0,0.8017916679382324,0.07757576555013657,0.9959879517555237,0.6132087707519531,0.08334524184465408,0.0751875564455986
surprise,0.7617249488830566,0.8101377487182617,0.33498144149780273,0.5727037787437439,0.11596298962831497,1.0,0.2204917073249817,0.5478174686431885,1.0,0.1992129385471344,0.17550258338451385,0.2621774971485138,0.2467312216758728,1.0,0.42142152786254883,0.07739683240652084,0.9999418258666992,0.7781121134757996,0.0460389070212841,0.13196049630641937
surprise,0.7358834743499756,0.8331714272499084,0.2071838229894638,0.24874308705329895,0.8192722201347351,1.0,0.32272255420684814,0.7660351991653442,0.0,0.8988925218582153,0.8212365508079529,0.2923471927642822,0.2890995442867279,1.0,0.27726826071739197,0.028727227821946144,0.9989079236984253,0.46081480383872986,0.11012107878923416,0.34502550959587097
surprise,0.4030926525592804,0.3378037214279175,0.2389748990535736,0.7484694123268127,0.03987252339720726,0.0,0.10383148491382599,0.0017972259083762765,0.0,0.030567046254873276,0.18270772695541382,0.42136964201927185,0.3482972979545593,0.0,0.6011391282081604,0.24068842828273773,0.6017114520072937,0.2766466736793518,0.1825152039527893,0.07538049668073654
surprise,0.48128482699394226,0.1965184211730957,0.2496172934770584,0.6143207550048828,0.06525813043117523,0.0,0.24005918204784393,0.002183140255510807,1.0,0.03202272951602936,0.47711482644081116,0.6335533857345581,0.5044245719909668,1.0,0.7151577472686768,0.1340447962284088,0.9945474863052368,0.47185999155044556,0.18729852139949799,0.08041298389434814
surprise,0.4719705283641815,0.4144156277179718,0.14547231793403625,0.6755000948905945,0.12435523420572281,0.0,0.23453035950660706,0.03654048964381218,1.0,0.18003949522972107,0.19182193279266357,0.3951681852340698,0.38081568479537964,1.0,0.390156090259552,0.050050705671310425,0.9996287822723389,0.516086995601654,0.05290207266807556,0.11263994127511978
surprise,0.48187702894210815,0.287483811378479,0.3638320565223694,0.6858764886856079,0.06124281883239746,0.0,0.17279919981956482,0.027245154604315758,1.0,0.0350169837474823,0.5275558829307556,0.3430432677268982,0.4554208517074585,0.0,0.3580402433872223,0.6856622695922852,0.008845686912536621,0.15012603998184204,0.589276909828186,0.07191062718629837
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.5731673240661621,0.4233250319957733,0.41044119000434875,0.6981976628303528,0.09444501250982285,0.0,0.16864150762557983,0.3638806641101837,1.0,0.14901654422283173,0.4846680164337158,0.2332848608493805,0.5508685111999512,1.0,0.6312006711959839,0.17276506125926971,0.9781972765922546,0.15850083529949188,0.08057703077793121,0.08387486636638641
surprise,0.32922273874282837,0.4557771682739258,0.4061587452888489,0.6257427930831909,0.09759990870952606,1.0,0.17220480740070343,0.5117079019546509,0.0,0.117585688829422,0.33267635107040405,0.27343544363975525,0.2569277584552765,1.0,0.4475450813770294,0.09509564191102982,0.996926486492157,0.5016480088233948,0.3022300601005554,0.1172102838754654
surprise,0.6396116614341736,0.618622362613678,0.2913760542869568,0.45008766651153564,0.07423078268766403,0.0,0.23163188993930817,0.08340185135602951,0.0,0.04546550661325455,0.23830021917819977,0.11084558814764023,0.3619425594806671,1.0,0.6433064341545105,0.32970574498176575,0.9871883392333984,0.36263009905815125,0.1516144871711731,0.17603115737438202
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.7156503200531006,0.6967723965644836,0.14239561557769775,0.6492820382118225,0.04937082529067993,0.0,0.17806629836559296,0.039561811834573746,1.0,0.08260323852300644,0.48664215207099915,0.38703182339668274,0.6582704782485962,0.0,0.6061373353004456,0.7302166819572449,0.0068367901258170605,0.10594846308231354,0.693934440612793,0.06457357108592987
surprise,0.5959452986717224,0.3906365633010864,0.14708971977233887,0.5892806649208069,0.2113862931728363,0.0,0.1650375872850418,0.20574776828289032,0.0,0.19168704748153687,0.7279102206230164,0.6435123682022095,0.4778572916984558,1.0,0.6822249293327332,0.03782004490494728,0.9939395189285278,0.3287528455257416,0.13326309621334076,0.13832084834575653
surprise,0.7315419912338257,0.7280237078666687,0.41907352209091187,0.6735683679580688,0.05645905062556267,0.0,0.11976297944784164,0.033697459846735,1.0,0.05411694943904877,0.31597504019737244,0.7204722166061401,0.6057450175285339,0.0,0.7277966737747192,0.3577499985694885,0.8795899748802185,0.20489652454853058,0.23817788064479828,0.11456663906574249
surprise,0.40091413259506226,0.5472398996353149,0.3960998058319092,0.7097718119621277,0.08581918478012085,0.0,0.12215126305818558,0.012351865880191326,1.0,0.07454840838909149,0.14370125532150269,0.26724204421043396,0.3451467454433441,0.0,0.45166388154029846,0.1534356325864792,0.78346186876297,0.07949735224246979,0.21784815192222595,0.08225542306900024
surprise,0.2982850968837738,0.282625675201416,0.6128140091896057,0.3639872372150421,0.15635378658771515,0.0,0.24101316928863525,0.16449904441833496,0.0,0.08801136910915375,0.3033352792263031,0.33805087208747864,0.2603316903114319,1.0,0.6396841406822205,0.16321194171905518,0.9776008129119873,0.30301713943481445,0.1310509890317917,0.06523771584033966
surprise,0.4203425347805023,0.6082755923271179,0.2461383044719696,0.7157333493232727,0.10470589995384216,0.0,0.11070617288351059,0.04676526412367821,0.0,0.11710435152053833,0.4067535996437073,0.440995991230011,0.4453509747982025,1.0,0.63108891248703,0.4646155536174774,0.7428556084632874,0.09268679469823837,0.3589523732662201,0.05322042852640152
surprise,0.39073729515075684,0.31960156559944153,0.41647326946258545,0.462744802236557,0.11176532506942749,0.0,0.11764444410800934,0.022672608494758606,1.0,0.07999654114246368,0.48781561851501465,0.2786848247051239,0.33698105812072754,0.0,0.6299500465393066,0.4008924961090088,0.1800895482301712,0.11245885491371155,0.599142849445343,0.04293322190642357
surprise,0.5173829793930054,0.3725736141204834,0.42688214778900146,0.7279762029647827,0.08837365359067917,0.0,0.1599409580230713,0.31254780292510986,0.0,0.0362732857465744,0.35073697566986084,0.24965500831604004,0.4338965117931366,0.0,0.5517960786819458,0.3419148921966553,0.08265185356140137,0.32342031598091125,0.4443773031234741,0.1956850290298462
surprise,0.4453621506690979,0.5359008312225342,0.19505134224891663,0.7166280150413513,0.04452706500887871,0.0,0.13087475299835205,0.016418779268860817,1.0,0.03308286517858505,0.23633639514446259,0.05150691419839859,0.36194249987602234,0.0,0.37734219431877136,0.16653446853160858,0.9878582954406738,0.37074044346809387,0.4243154525756836,0.04693274572491646
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.476916640996933,0.2434033751487732,0.3293617069721222,0.3577828109264374,0.1953796148300171,0.0,0.22949641942977905,0.0016762255690991879,1.0,0.20817309617996216,0.47767263650894165,0.6100196838378906,0.3221084773540497,1.0,0.5162699222564697,0.059182554483413696,0.9803270101547241,0.40575239062309265,0.3310675323009491,0.08782374858856201
surprise,0.40118253231048584,0.4259048402309418,0.2704969048500061,0.6440708637237549,0.1168694943189621,0.0,0.18271097540855408,0.4916130006313324,1.0,0.21360838413238525,0.5494474172592163,0.4144868850708008,0.29951414465904236,1.0,0.49335476756095886,0.05425611510872841,0.99811851978302,0.5138001441955566,0.2572285532951355,0.06457792222499847
surprise,0.5889116525650024,0.6954812407493591,0.20403963327407837,0.3707718253135681,0.137981116771698,0.0,0.21303437650203705,0.0015252575976774096,0.0,0.0964544340968132,0.3097890615463257,0.4240560829639435,0.4206840395927429,1.0,0.3891865909099579,0.22996772825717926,0.9768615365028381,0.4368346333503723,0.07266849279403687,0.16538412868976593
surprise,0.6239622831344604,0.6845706105232239,0.2610020637512207,0.38613367080688477,0.20123514533042908,1.0,0.28478142619132996,0.30914175510406494,1.0,0.1356150358915329,0.333511084318161,0.42174476385116577,0.41852328181266785,1.0,0.465218722820282,0.3837510645389557,0.9688038229942322,0.3641010820865631,0.07643844187259674,0.57172691822052
surprise,0.7113162279129028,0.6072114706039429,0.3504897356033325,0.7060196995735168,0.0564504899084568,0.0,0.10730291903018951,0.0020878699142485857,0.0,0.058518242090940475,0.42168617248535156,0.41178810596466064,0.44465523958206177,0.0,0.6151050925254822,0.6135120391845703,0.2996257245540619,0.08195248246192932,0.18459300696849823,0.09613139927387238
surprise,0.5692888498306274,0.2720295190811157,0.2576136291027069,0.7296236157417297,0.05422842502593994,0.0,0.12132181972265244,0.027773531153798103,0.0,0.040298331528902054,0.19655317068099976,0.4048324525356293,0.3967794179916382,1.0,0.40969547629356384,0.0732392743229866,0.8736167550086975,0.34806790947914124,0.4717631936073303,0.0869055688381195
surprise,0.3183600604534149,0.24720165133476257,0.4284454882144928,0.4069758355617523,0.12795209884643555,0.0,0.20548442006111145,0.5296597480773926,1.0,0.10197684913873672,0.3968495726585388,0.4026804268360138,0.2934098541736603,1.0,0.7044637799263,0.05694671347737312,0.9989860653877258,0.7428789138793945,0.27986598014831543,0.07014860957860947
surprise,0.6956691145896912,0.634687602519989,0.21418605744838715,0.4672967195510864,0.040884461253881454,0.0,0.16957581043243408,0.005794931203126907,1.0,0.030829673632979393,0.1355958878993988,0.48479020595550537,0.4207450747489929,0.0,0.5402336120605469,0.29867199063301086,0.26511961221694946,0.14997656643390656,0.10519013553857803,0.1356557160615921
surprise,0.3311794400215149,0.1561293751001358,0.5702067613601685,0.7143663167953491,0.06629836559295654,0.0,0.11288806051015854,0.02368840202689171,0.0,0.0911894142627716,0.5062934160232544,0.21437802910804749,0.44549137353897095,0.0,0.6502339243888855,0.3350392282009125,0.001202912419103086,0.1271791160106659,0.43141254782676697,0.08121366053819656
surprise,0.592393159866333,0.41191601753234863,0.27742239832878113,0.7176300883293152,0.10247121751308441,0.0,0.21013471484184265,0.03783228248357773,1.0,0.106682687997818,0.40265241265296936,0.19412733614444733,0.48693010210990906,1.0,0.5050140023231506,0.37504881620407104,0.9806041717529297,0.1605955809354782,0.10770515352487564,0.11489836126565933
surprise,0.4355013966560364,0.34395667910575867,0.27112436294555664,0.6496447920799255,0.04315420240163803,0.0,0.11504042893648148,0.0009091668762266636,1.0,0.018390454351902008,0.12338148057460785,0.32204750180244446,0.47708791494369507,0.0,0.3287363648414612,0.37415769696235657,0.14872312545776367,0.1466265171766281,0.13257890939712524,0.1076846644282341
surprise,0.4998537600040436,0.3915790617465973,0.35622915625572205,0.7427228093147278,0.05339059233665466,0.0,0.17780709266662598,0.0022621320094913244,0.0,0.03804189711809158,0.17869725823402405,0.37022608518600464,0.6627551317214966,0.0,0.7490246295928955,0.3026168644428253,0.5732365846633911,0.35104265809059143,0.5075837969779968,0.05419991910457611
surprise,0.3762660026550293,0.39523422718048096,0.34985125064849854,0.5267577767372131,0.21037159860134125,0.0,0.22104045748710632,0.9654571413993835,1.0,0.34217166900634766,0.6045917868614197,0.4417840540409088,0.3995908796787262,1.0,0.3475158214569092,0.11851026862859726,0.9844051003456116,0.2969769239425659,0.41352346539497375,0.07145722210407257
surprise,0.6628677845001221,0.6590601205825806,0.23125095665454865,0.7295762300491333,0.16780732572078705,0.0,0.14536099135875702,0.8321757912635803,1.0,0.0846683457493782,0.22952423989772797,0.32601842284202576,0.5975870490074158,1.0,0.6267933249473572,0.04113589972257614,0.9989707469940186,0.8050755858421326,0.20614351332187653,0.16982761025428772
surprise,0.6069698333740234,0.4694914221763611,0.26733648777008057,0.4708193838596344,0.09697623550891876,0.0,0.20079006254673004,0.07260841131210327,0.0,0.07311981916427612,0.28718096017837524,0.30894559621810913,0.3579702079296112,1.0,0.42006126046180725,0.018954308703541756,0.9995960593223572,0.6819993257522583,0.10691685229539871,0.11559496074914932
surprise,0.5134733319282532,0.5723124742507935,0.08439185470342636,0.6781211495399475,0.21886107325553894,0.0,0.1742081493139267,0.19060544669628143,1.0,0.667127251625061,0.4185154438018799,0.17361557483673096,0.24040831625461578,1.0,0.495246022939682,0.07428789883852005,0.9962338805198669,0.3429294228553772,0.1887969672679901,0.0833902582526207
surprise,0.47262054681777954,0.5088850855827332,0.25080057978630066,0.7029767036437988,0.049078620970249176,0.0,0.10557733476161957,0.14314864575862885,0.0,0.02701982855796814,0.3238799571990967,0.39070188999176025,0.36782029271125793,0.0,0.7293606996536255,0.4163682758808136,0.7773805856704712,0.6985985636711121,0.1609095185995102,0.04292106255888939
surprise,0.51300048828125,0.4823428690433502,0.17763954401016235,0.43319767713546753,0.057833004742860794,0.0,0.17643122375011444,0.03227619081735611,0.0,0.03764253854751587,0.38803988695144653,0.5183688998222351,0.5190386176109314,0.0,0.7066284418106079,0.3286142349243164,0.8898948431015015,0.46055692434310913,0.09010915458202362,0.09182041883468628
surprise,0.5883286595344543,0.38510558009147644,0.334026575088501,0.6656426191329956,0.09185562282800674,0.0,0.15845859050750732,0.0724596232175827,0.0,0.1196921318769455,0.1985664665699005,0.12411987781524658,0.3819345235824585,1.0,0.3072388172149658,0.0634302869439125,0.9368606209754944,0.27131903171539307,0.10697389394044876,0.12045403569936752
surprise,0.35187461972236633,0.21593597531318665,0.23967218399047852,0.7050149440765381,0.0417114719748497,0.0,0.10246007889509201,0.014065472409129143,0.0,0.02501986175775528,0.1698428839445114,0.2196301817893982,0.4411253035068512,0.0,0.5142791867256165,0.4397715628147125,0.28477582335472107,0.1480925977230072,0.21156534552574158,0.06101207807660103
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.308759868144989,0.45954373478889465,0.0914943739771843,0.6818229556083679,0.052204061299562454,0.0,0.13127128779888153,0.019403601065278053,0.0,0.03664558753371239,0.12263306975364685,0.23254278302192688,0.3577110767364502,0.0,0.4729570150375366,0.3845117390155792,0.11687320470809937,0.2221398800611496,0.37833985686302185,0.057197198271751404
surprise,0.5109572410583496,0.5414862036705017,0.12551172077655792,0.7057437300682068,0.1565188616514206,0.0,0.2843613922595978,0.73236083984375,1.0,0.40383800864219666,0.3721165955066681,0.4371231198310852,0.33038756251335144,1.0,0.3499910235404968,0.09500723332166672,0.9986823201179504,0.4641006290912628,0.08460763096809387,0.1728460043668747
surprise,0.43422701954841614,0.28855636715888977,0.7150718569755554,0.421074777841568,0.11238325387239456,0.0,0.10087484121322632,0.024289395660161972,0.0,0.03155495226383209,0.5741636753082275,0.6252869963645935,0.5304448008537292,0.0,0.40801724791526794,0.11176284402608871,0.9459258913993835,0.4989049732685089,0.3217551112174988,0.04569742828607559
surprise,0.6215516924858093,0.28648653626441956,0.6200648546218872,0.7245060801506042,0.08922972530126572,0.0,0.10930196195840836,0.014285647310316563,0.0,0.06881064176559448,0.17965680360794067,0.3132961690425873,0.304391473531723,1.0,0.783619225025177,0.06421621888875961,0.9976387023925781,0.586115300655365,0.3131853938102722,0.07105901837348938
surprise,0.39589229226112366,0.46699681878089905,0.15828432142734528,0.48063305020332336,0.14618834853172302,1.0,0.17805172502994537,0.018876057118177414,1.0,0.23329487442970276,0.24291148781776428,0.6151858568191528,0.25938159227371216,0.0,0.38594090938568115,0.07803041487932205,0.9853390455245972,0.3772273361682892,0.1760854721069336,0.11456551402807236
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.4107059836387634,0.39336666464805603,0.23676282167434692,0.5844498872756958,0.04378395527601242,0.0,0.16940061748027802,0.012023760937154293,1.0,0.05609752610325813,0.3769555687904358,0.36103659868240356,0.4260364770889282,0.0,0.48172876238822937,0.572013258934021,0.1388029009103775,0.11323896050453186,0.31265994906425476,0.045064911246299744
surprise,0.34822380542755127,0.22664481401443481,0.563252329826355,0.5763254761695862,0.28982409834861755,1.0,0.3902178406715393,0.4695832133293152,0.0,0.3605419099330902,0.19789186120033264,0.2920014560222626,0.28079089522361755,1.0,0.6232736110687256,0.033116623759269714,0.9987994432449341,0.6804062128067017,0.33958426117897034,0.11240038275718689
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.64638352394104,0.7150057554244995,0.21846593916416168,0.6981182098388672,0.05224129185080528,0.0,0.13041695952415466,0.19880032539367676,0.0,0.045170582830905914,0.27684831619262695,0.24953334033489227,0.42503607273101807,0.0,0.6352618932723999,0.2217193990945816,0.20110100507736206,0.11291583627462387,0.4356182813644409,0.09156231582164764
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.4223625957965851,0.23714852333068848,0.42338061332702637,0.5006850361824036,0.06017119809985161,0.0,0.13970211148262024,0.0012886935146525502,1.0,0.07049775123596191,0.18368873000144958,0.4159245789051056,0.30914968252182007,0.0,0.37663719058036804,0.6417250037193298,0.29811859130859375,0.1216801330447197,0.45348289608955383,0.04668765515089035
surprise,0.33520248532295227,0.26100000739097595,0.12835167348384857,0.6929556727409363,0.05308547616004944,0.0,0.14611847698688507,0.17608201503753662,1.0,0.029599569737911224,0.370974063873291,0.508280336856842,0.3545735776424408,0.0,0.768251895904541,0.36774900555610657,0.4376809895038605,0.2438783049583435,0.20385000109672546,0.05419190227985382
surprise,0.6432623267173767,0.5438714623451233,0.11171078681945801,0.7016355395317078,0.06012643873691559,0.0,0.15479744970798492,0.003746520262211561,1.0,0.05880403518676758,0.18993248045444489,0.2469639927148819,0.40153172612190247,0.0,0.6465991735458374,0.15546846389770508,0.0454731248319149,0.4957180321216583,0.2647584080696106,0.20187339186668396
surprise,0.8213131427764893,0.8350692391395569,0.20198877155780792,0.5354925394058228,0.0804242342710495,0.0,0.14509859681129456,0.1584521383047104,0.0,0.20018704235553741,0.3339698016643524,0.3387037217617035,0.4572431147098541,0.0,0.4852465093135834,0.3552798628807068,0.3593269884586334,0.12519356608390808,0.07961609959602356,0.059394072741270065
surprise,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
surprise,0.6187589764595032,0.38739293813705444,0.7541746497154236,0.7479448318481445,0.05679416283965111,0.0,0.12033634632825851,0.19563286006450653,0.0,0.017942121252417564,0.09909716248512268,0.662397027015686,0.39124733209609985,1.0,0.5450358986854553,0.05637606605887413,0.9976646900177002,0.893447756767273,0.12367167323827744,0.02949248068034649
